order_id,order_date,customer_id,segment,region,category,product,quantity,unit_price,discount,shipping_cost,revenue,cost,profit
ORD-013537,2024-08-04,CUST-00986,Small Business,South,Electronics,Smart Watch,3,51.77,0.082,14.09,142.52,106.48,21.95
ORD-013538,2025-01-14,CUST-00830,Consumer,South,Beauty,Skincare Set,3,77.87,0.051,21.69,221.66,168.03,31.94
ORD-013539,2024-08-07,CUST-01492,Corporate,South,Sports,Yoga Mat,1,119.33,0.13,14.46,103.76,77.38,11.92
ORD-013540,2024-02-16,CUST-01322,Consumer,South,Home & Kitchen,Air Fryer,1,147.8,0.043,14.68,141.4,104.62,22.1
ORD-013541,2025-04-21,CUST-00517,Consumer,Northeast,Home & Kitchen,Desk Lamp,2,42.97,0.199,18.03,68.87,61.41,-10.57
ORD-013542,2024-07-23,CUST-01326,Small Business,Midwest,Home & Kitchen,Water Bottle,2,47.68,0.0,16.02,95.37,65.45,13.9
ORD-013543,2024-11-05,CUST-00363,Consumer,Midwest,Beauty,Makeup Kit,2,64.2,0.097,23.28,115.9,105.02,-12.4
ORD-013544,2025-02-11,CUST-00144,Consumer,South,Electronics,Laptop Stand,2,285.76,0.063,23.09,535.72,467.51,45.12
ORD-013545,2024-02-15,CUST-02772,Corporate,West,Sports,Yoga Mat,1,48.31,0.113,21.41,42.84,30.1,-8.67
ORD-013546,2025-01-29,CUST-02627,Consumer,West,Electronics,USB-C Hub,2,411.12,0.052,23.6,779.44,560.27,195.57
ORD-013547,2024-07-18,CUST-02986,Consumer,South,Sports,Running Shoes,2,187.83,0.111,5.45,333.98,299.07,29.46
ORD-013548,2024-10-24,CUST-00272,Consumer,Midwest,Electronics,USB-C Hub,1,87.14,0.122,6.37,76.51,70.54,-0.4
ORD-013549,2024-09-07,CUST-02033,Consumer,Northeast,Home & Kitchen,Coffee Maker,5,155.17,0.131,9.08,674.49,495.8,169.61
ORD-013550,2025-03-01,CUST-02628,Consumer,West,Home & Kitchen,Desk Lamp,1,165.89,0.204,20.14,132.1,118.89,-6.93
ORD-013551,2024-04-12,CUST-01206,Consumer,Midwest,Home & Kitchen,Storage Set,1,55.34,0.095,20.49,50.09,36.95,-7.35
ORD-013552,2024-02-28,CUST-02973,Consumer,South,Sports,Running Shoes,1,192.24,0.081,10.5,176.65,129.79,36.36
ORD-013553,2024-08-12,CUST-02899,Corporate,South,Home & Kitchen,Air Fryer,1,107.91,0.087,12.41,98.57,62.65,23.51
ORD-013554,2024-03-05,CUST-00536,Consumer,Midwest,Electronics,Bluetooth Speaker,2,367.99,0.011,9.25,728.02,555.89,162.88
ORD-013555,2024-05-12,CUST-02600,Small Business,South,Sports,Yoga Mat,5,138.52,0.156,13.86,584.79,426.25,144.68
ORD-013556,2024-12-25,CUST-00212,Corporate,Midwest,Home & Kitchen,Desk Lamp,1,64.18,0.039,3.87,61.65,47.91,9.87
ORD-013557,2025-03-23,CUST-00467,Corporate,West,Electronics,Laptop Stand,2,322.29,0.161,10.75,540.48,385.06,144.67
ORD-013558,2025-01-14,CUST-00364,Consumer,South,Electronics,USB-C Hub,3,325.36,0.045,22.36,931.95,646.47,263.12
ORD-013559,2024-06-22,CUST-02944,Consumer,Northeast,Office Supplies,Desk Organizer,2,51.88,0.0,11.43,103.75,81.76,10.56
ORD-013560,2025-03-21,CUST-02558,Consumer,Midwest,Sports,Sports Bag,4,170.82,0.0,12.15,683.28,532.61,138.52
ORD-013561,2024-08-10,CUST-00840,Consumer,Midwest,Electronics,USB-C Hub,2,303.23,0.151,16.91,514.89,373.94,124.04
ORD-013562,2024-04-09,CUST-02918,Small Business,Midwest,Beauty,Face Serum,4,57.75,0.176,22.45,190.44,177.38,-9.39
ORD-013563,2025-02-17,CUST-00385,Consumer,Northeast,Home & Kitchen,Water Bottle,2,69.86,0.121,23.26,122.84,108.39,-8.81
ORD-013564,2024-10-09,CUST-01775,Corporate,Midwest,Electronics,Laptop Stand,1,412.49,0.036,8.72,397.43,251.99,136.72
ORD-013565,2024-07-21,CUST-02594,Consumer,Northeast,Beauty,Hair Dryer,1,99.54,0.028,4.77,96.77,60.48,31.52
ORD-013566,2024-12-27,CUST-02842,Consumer,South,Beauty,Face Serum,1,101.87,0.071,19.7,94.65,69.74,5.21
ORD-013567,2025-01-31,CUST-00664,Consumer,South,Office Supplies,Notebook,3,10.93,0.153,10.76,27.78,22.72,-5.7
ORD-013568,2024-05-02,CUST-02310,Small Business,West,Electronics,Smart Watch,1,203.69,0.082,5.08,187.02,121.14,60.8
ORD-013569,2024-03-05,CUST-02058,Consumer,West,Electronics,Smart Watch,1,182.02,0.01,21.97,180.21,137.23,21.01
ORD-013570,2024-10-09,CUST-01707,Consumer,,Beauty,Hair Dryer,1,106.34,0.045,19.7,101.56,66.61,15.25
ORD-013571,2024-01-29,CUST-02416,Consumer,West,Office Supplies,Printer Paper,1,26.54,0.11,4.57,23.61,16.52,2.52
ORD-013572,2024-12-15,CUST-02743,Consumer,Northeast,Home & Kitchen,Air Fryer,1,170.16,0.171,20.13,141.06,139.02,-18.09
ORD-013573,2024-08-28,CUST-00443,Corporate,Midwest,Electronics,Bluetooth Speaker,4,371.03,0.137,18.24,1281.44,884.65,378.55
ORD-013574,2024-04-27,CUST-01405,Consumer,Midwest,Beauty,Hair Dryer,3,105.55,0.048,6.57,301.56,256.98,38.01
ORD-013575,2024-11-23,CUST-00632,Corporate,West,Electronics,Smart Watch,2,79.17,0.097,13.38,143.01,122.01,7.62
ORD-013576,2024-07-24,CUST-01235,Consumer,West,Office Supplies,Stapler,1,68.43,0.16,14.02,57.51,46.36,-2.87
ORD-013577,2024-07-31,CUST-01136,Consumer,Northeast,Beauty,Body Lotion,4,50.68,0.096,9.42,183.35,155.27,18.66
ORD-013578,2024-04-28,CUST-02160,Consumer,Northeast,Electronics,Wireless Headphones,1,68.31,0.002,15.2,68.16,47.7,5.26
ORD-013579,2025-01-04,CUST-01850,Corporate,West,Office Supplies,Desk Organizer,1,45.53,0.058,20.13,42.91,29.25,-6.47
ORD-013580,2025-05-08,CUST-02246,Consumer,Northeast,Office Supplies,Pen Set,1,61.2,0.0,13.52,61.2,44.22,3.46
ORD-013581,2024-12-04,CUST-02118,Consumer,Northeast,Office Supplies,Stapler,1,52.32,0.117,11.97,46.19,42.89,-8.67
ORD-013582,2024-05-09,CUST-01064,Corporate,West,Sports,Yoga Mat,1,159.58,0.178,19.09,131.23,110.95,1.19
ORD-013583,2025-03-31,CUST-01931,Corporate,West,Office Supplies,Stapler,1,66.18,0.188,20.39,53.77,50.22,-16.84
ORD-013584,2024-03-07,CUST-01427,Consumer,South,Electronics,Wireless Headphones,1,436.41,0.095,3.79,394.92,271.29,119.84
ORD-013585,2024-06-07,CUST-01611,Consumer,Northeast,Home & Kitchen,Desk Lamp,3,150.94,0.046,12.32,432.09,294.53,125.24
ORD-013586,2024-01-20,CUST-00648,Consumer,South,Office Supplies,Desk Organizer,3,55.96,0.086,11.79,153.45,118.77,22.89
ORD-013587,2025-04-09,CUST-00827,Corporate,Northeast,Home & Kitchen,Storage Set,3,72.83,0.108,20.33,194.94,127.0,47.61
ORD-013588,2024-01-25,CUST-00360,Corporate,Northeast,Beauty,Hair Dryer,3,60.9,0.174,24.13,150.96,137.27,-10.44
ORD-013589,2024-10-25,CUST-00479,Corporate,Northeast,Electronics,USB-C Hub,2,254.92,0.121,12.72,448.14,300.42,135.0
ORD-013590,2024-04-14,CUST-01056,Corporate,West,Electronics,Wireless Headphones,2,233.81,0.0,3.49,467.62,377.4,86.73
ORD-013591,2024-04-26,CUST-00556,Consumer,South,Electronics,USB-C Hub,5,369.91,0.147,11.65,1576.95,1364.92,200.38
ORD-013592,2024-11-28,CUST-01479,Consumer,Northeast,Sports,Yoga Mat,1,218.61,0.0,17.23,218.61,140.86,60.52
ORD-013593,2025-03-15,CUST-02152,Consumer,Midwest,Beauty,Hair Dryer,2,32.63,0.111,16.25,58.03,52.89,-11.11
ORD-013594,2024-01-10,CUST-00472,Consumer,Northeast,Office Supplies,Desk Organizer,1,56.27,0.2,13.95,45.01,45.3,-14.24
ORD-013595,2024-03-27,CUST-00628,Consumer,West,Home & Kitchen,Storage Set,1,115.82,0.002,19.84,115.64,82.94,12.86
ORD-013596,2024-06-05,CUST-00490,Consumer,Northeast,Sports,Resistance Bands,2,163.96,0.092,14.28,297.77,268.45,15.04
ORD-013597,2025-05-31,CUST-02434,Consumer,Northeast,Sports,Resistance Bands,3,117.62,0.095,19.24,319.22,219.76,80.22
ORD-013598,2024-02-01,CUST-00372,Consumer,South,Home & Kitchen,Storage Set,3,129.86,0.1,3.92,350.77,294.46,52.39
ORD-013599,2024-04-07,CUST-02769,Small Business,Northeast,Beauty,Skincare Set,1,78.79,0.149,5.1,67.07,63.07,-1.1
ORD-013600,2024-08-08,CUST-02628,Consumer,Northeast,Sports,Yoga Mat,1,149.43,0.059,13.03,140.64,94.17,33.44
ORD-013601,2024-06-27,CUST-01158,Consumer,West,Home & Kitchen,Coffee Maker,3,171.91,0.14,22.34,443.6,374.78,46.48
ORD-013602,2024-01-27,CUST-02083,Corporate,West,Home & Kitchen,Air Fryer,2,22.56,0.083,24.55,41.35,32.23,-15.43
ORD-013603,2024-10-22,CUST-00547,Consumer,West,Office Supplies,Notebook,1,24.24,0.107,16.5,21.64,18.68,-13.54
ORD-013604,2024-11-28,CUST-00437,Consumer,Midwest,Home & Kitchen,Air Fryer,1,121.33,0.015,19.73,119.46,71.06,28.67
ORD-013605,2024-04-06,CUST-01985,Corporate,Northeast,Beauty,Body Lotion,3,52.05,0.164,11.05,130.55,118.64,0.86
ORD-013606,2025-01-11,CUST-01984,Consumer,West,Office Supplies,Notebook,3,34.25,0.109,20.21,91.51,79.23,-7.93
ORD-013607,2024-02-01,CUST-00907,Consumer,Midwest,Electronics,Wireless Headphones,3,212.12,0.135,21.33,550.38,429.96,99.09
ORD-013608,2025-02-04,CUST-01458,Consumer,South,Home & Kitchen,Desk Lamp,1,143.4,0.167,12.26,119.44,87.59,19.59
ORD-013609,2024-05-21,CUST-01576,Consumer,Midwest,Beauty,Face Serum,1,16.27,0.083,9.57,14.92,10.47,-5.12
ORD-013610,2024-05-02,CUST-01697,Consumer,Midwest,Electronics,Bluetooth Speaker,1,221.72,0.085,20.5,202.93,164.52,17.91
ORD-013611,2024-04-17,CUST-00853,Small Business,Midwest,Home & Kitchen,Desk Lamp,1,125.04,0.0,3.46,125.04,76.06,45.52
ORD-013612,2025-04-20,CUST-02486,Consumer,West,Electronics,Laptop Stand,1,204.89,0.11,16.31,182.28,145.17,20.8
ORD-013613,2024-10-01,CUST-01811,Consumer,West,Sports,Running Shoes,1,28.32,0.182,20.83,23.16,19.16,-16.83
ORD-013614,2025-01-12,CUST-01429,Corporate,West,Electronics,USB-C Hub,1,429.16,0.096,24.12,387.75,312.87,50.76
ORD-013615,2024-04-21,CUST-01559,Corporate,West,Electronics,Smart Watch,1,192.29,0.05,17.47,182.66,139.65,25.54
ORD-013616,2024-01-31,CUST-00865,Consumer,Midwest,Beauty,Hair Dryer,1,113.44,0.153,7.89,96.07,72.65,15.53
ORD-013617,2024-01-21,CUST-01026,Consumer,South,Electronics,Bluetooth Speaker,5,417.38,0.014,21.95,2058.18,1683.77,352.46
ORD-013618,2024-08-29,CUST-02341,Consumer,Midwest,Beauty,Body Lotion,2,25.03,0.063,14.69,46.88,33.82,-1.63
ORD-013619,2024-06-27,CUST-00392,Consumer,Midwest,Home & Kitchen,Water Bottle,1,120.27,0.06,22.62,113.1,92.1,-1.62
ORD-013620,2025-02-23,CUST-00479,Corporate,Northeast,Sports,Fitness Tracker,1,73.8,0.153,3.28,62.49,59.97,-0.76
ORD-013621,2025-03-07,CUST-00506,Corporate,Midwest,Electronics,Wireless Headphones,1,120.48,0.114,17.57,106.79,95.88,-6.66
ORD-013622,2024-06-19,CUST-02775,Corporate,South,Electronics,Laptop Stand,2,268.03,0.065,16.6,501.42,391.46,93.36
ORD-013623,2024-08-25,CUST-02430,Corporate,South,Electronics,Wireless Headphones,1,257.6,0.069,6.17,239.76,191.31,42.28
ORD-013624,2024-07-27,CUST-02825,Small Business,Midwest,Sports,Sports Bag,1,196.37,0.11,22.12,174.72,133.2,19.4
ORD-013625,2025-01-04,CUST-00942,Small Business,West,Sports,Yoga Mat,1,153.8,0.112,10.58,136.57,103.06,22.93
ORD-013626,2024-12-10,CUST-01035,Consumer,Northeast,Home & Kitchen,Air Fryer,5,136.01,0.109,5.11,605.96,519.31,81.54
ORD-013627,2024-12-22,CUST-00844,Consumer,West,Electronics,Bluetooth Speaker,1,363.23,0.06,23.05,341.48,286.26,32.17
ORD-013628,2024-01-31,CUST-02317,Consumer,Northeast,Electronics,Bluetooth Speaker,1,63.06,0.165,19.92,52.68,51.43,-18.67
ORD-013629,2024-07-03,CUST-02274,Small Business,Midwest,Electronics,Smart Watch,2,185.49,0.196,5.91,298.35,268.0,24.44
ORD-013630,2025-06-12,CUST-02767,Consumer,West,Electronics,Bluetooth Speaker,3,288.71,0.185,17.46,705.94,662.71,25.77
ORD-013631,2024-07-05,CUST-00854,Small Business,West,Sports,Fitness Tracker,2,174.07,0.173,8.34,287.79,256.05,23.4
ORD-013632,2024-04-05,CUST-02758,Corporate,South,Electronics,Laptop Stand,1,369.41,0.243,10.08,279.75,281.77,-12.1
ORD-013633,2024-04-19,CUST-02851,Consumer,West,Sports,Fitness Tracker,2,193.64,0.058,10.93,364.79,299.68,54.18
ORD-013634,2024-01-15,CUST-00344,Corporate,West,Electronics,Smart Watch,1,315.1,0.062,16.67,295.61,208.12,70.82
ORD-013635,2025-03-03,CUST-01043,Corporate,Northeast,Sports,Running Shoes,1,43.92,0.017,18.99,43.19,28.85,-4.65
ORD-013636,2024-01-03,CUST-00504,Consumer,South,Home & Kitchen,Air Fryer,1,60.79,0.086,23.47,55.57,35.47,-3.37
ORD-013637,2024-11-22,CUST-02940,Consumer,West,Electronics,Smart Watch,1,286.86,0.026,22.24,279.49,196.67,60.58
ORD-013638,2024-08-06,CUST-01472,Consumer,Northeast,Beauty,Body Lotion,2,79.44,0.179,22.56,130.37,113.94,-6.13
ORD-013639,2024-02-21,CUST-00037,Consumer,Midwest,Home & Kitchen,Air Fryer,1,15.94,0.113,22.56,14.14,11.95,-20.37
ORD-013640,2025-04-28,CUST-01657,Consumer,South,Sports,Running Shoes,2,116.67,0.08,10.8,214.56,145.93,57.83
ORD-013641,2025-02-09,CUST-00539,Consumer,South,Beauty,Face Serum,1,117.61,0.035,12.73,113.51,72.18,28.6
ORD-013642,2025-03-24,CUST-01033,Consumer,South,Sports,Resistance Bands,2,27.12,0.024,6.84,52.96,40.82,5.3
ORD-013643,2025-05-27,CUST-01726,Consumer,Northeast,Sports,Yoga Mat,1,90.56,0.069,15.38,84.32,53.6,15.34
ORD-013644,2025-05-13,CUST-00230,Consumer,South,Home & Kitchen,Air Fryer,2,111.87,0.198,11.7,179.54,181.58,-13.74
ORD-013645,2025-01-18,CUST-02739,Corporate,West,Home & Kitchen,Desk Lamp,2,169.61,0.169,24.36,281.87,267.34,-9.83
ORD-013646,2024-10-18,CUST-01289,Consumer,Midwest,Beauty,Face Serum,2,18.21,0.146,3.92,31.12,23.16,4.04
ORD-013647,2025-01-16,CUST-01939,Consumer,South,Home & Kitchen,Storage Set,1,152.98,0.0,13.67,152.98,105.99,33.32
ORD-013648,2024-09-02,CUST-00844,Consumer,Midwest,Office Supplies,Notebook,2,25.04,0.094,21.07,45.36,31.01,-6.72
ORD-013649,2024-04-09,CUST-02305,Consumer,Northeast,Electronics,Bluetooth Speaker,2,159.0,0.085,17.43,290.85,186.57,86.85
ORD-013650,2024-07-30,CUST-01343,Consumer,Northeast,Beauty,Skincare Set,1,39.92,0.058,22.0,37.59,26.92,-11.33
ORD-013651,2024-09-12,CUST-01549,Consumer,Midwest,Home & Kitchen,Coffee Maker,1,161.19,0.104,24.16,144.51,96.31,24.04
ORD-013652,2024-01-26,CUST-00820,Consumer,Northeast,Electronics,USB-C Hub,2,103.77,0.046,19.95,197.98,168.39,9.64
ORD-013653,2025-04-08,CUST-00562,Consumer,Northeast,Sports,Running Shoes,2,29.91,0.068,12.24,55.76,48.24,-4.72
ORD-013654,2025-05-12,CUST-01308,Corporate,Midwest,Sports,Yoga Mat,3,178.2,0.048,7.18,508.87,398.44,103.25
ORD-013655,2024-08-17,CUST-00957,Corporate,West,Home & Kitchen,Storage Set,2,159.0,0.062,9.61,298.33,226.98,61.74
ORD-013656,2024-09-28,CUST-01765,Consumer,South,Electronics,Wireless Headphones,1,141.67,0.0,3.12,141.67,97.59,40.96
ORD-013657,2025-04-05,CUST-01770,Corporate,South,Beauty,Skincare Set,1,117.05,0.105,3.58,104.8,86.9,14.32
ORD-013658,2024-09-05,CUST-01082,Small Business,Midwest,Electronics,Laptop Stand,1,422.05,0.138,17.46,363.93,257.07,89.4
ORD-013659,2025-01-11,CUST-00404,Consumer,West,Office Supplies,Stapler,4,12.89,0.052,22.34,48.87,41.97,-15.44
ORD-013660,2024-10-08,CUST-00632,Corporate,Northeast,Beauty,Hair Dryer,2,27.12,0.167,10.77,45.16,34.92,-0.53
ORD-013661,2024-05-28,CUST-00813,Small Business,West,Home & Kitchen,Desk Lamp,1,77.62,0.048,14.77,73.9,53.25,5.88
ORD-013662,2025-03-10,CUST-01190,Corporate,West,Home & Kitchen,Air Fryer,2,125.92,0.027,24.64,245.09,149.43,71.02
ORD-013663,2024-04-15,CUST-02260,Consumer,Northeast,Electronics,Bluetooth Speaker,2,38.06,0.163,21.41,63.7,53.44,-11.15
ORD-013664,2024-05-02,CUST-00782,Small Business,Northeast,Home & Kitchen,Storage Set,2,116.01,0.068,22.25,216.14,175.57,18.32
ORD-013665,2025-01-13,CUST-02215,Small Business,Midwest,Office Supplies,Notebook,4,60.63,0.114,7.18,214.86,179.59,28.09
ORD-013666,2025-01-23,CUST-00193,Consumer,Northeast,Electronics,Laptop Stand,2,233.41,0.012,17.74,461.08,276.0,167.34
ORD-013667,2025-06-06,CUST-01958,Consumer,South,Sports,Running Shoes,3,31.45,0.091,12.9,85.8,71.12,1.78
ORD-013668,2025-01-23,CUST-01902,Consumer,West,Beauty,Face Serum,2,30.9,0.081,4.09,56.81,37.85,14.87
ORD-013669,2024-01-14,CUST-02381,Small Business,Midwest,Electronics,Laptop Stand,2,290.47,0.077,18.88,536.04,448.91,68.25
ORD-013670,2025-04-09,CUST-01902,Consumer,Midwest,Office Supplies,Stapler,2,45.09,0.078,8.6,83.11,73.08,1.43
ORD-013671,2024-08-14,CUST-00949,Small Business,Midwest,Home & Kitchen,Storage Set,2,39.01,0.111,16.52,69.35,52.34,0.49
ORD-013672,2024-01-05,CUST-00955,Small Business,South,Home & Kitchen,Water Bottle,1,118.09,0.107,12.38,105.45,88.7,4.37
ORD-013673,2024-11-12,CUST-02428,Corporate,West,Office Supplies,Notebook,2,24.99,0.131,5.99,43.43,39.88,-2.44
ORD-013674,2024-04-03,CUST-02878,Consumer,West,Electronics,Laptop Stand,1,77.7,0.0,16.27,77.7,53.86,7.57
ORD-013675,2024-08-15,CUST-01528,Consumer,West,Electronics,Smart Watch,2,265.5,0.19,20.16,430.11,406.76,3.19
ORD-013676,2024-09-14,CUST-02368,Consumer,South,Electronics,Bluetooth Speaker,2,318.95,0.087,9.31,582.5,439.08,134.11
ORD-013677,2024-02-10,CUST-02955,Consumer,West,Electronics,Laptop Stand,2,143.93,0.069,16.01,268.06,232.4,19.65
ORD-013678,2025-04-10,CUST-02708,Consumer,West,Office Supplies,Pen Set,1,55.44,0.121,17.89,48.75,34.15,-3.29
ORD-013679,2024-10-06,CUST-00103,Consumer,South,Sports,Running Shoes,1,28.16,0.089,13.88,25.65,16.34,-4.57
ORD-013680,2025-06-11,CUST-01409,Small Business,South,Office Supplies,Notebook,2,22.51,0.107,21.28,40.21,34.56,-15.63
ORD-013681,2024-09-11,CUST-01805,Corporate,South,Sports,Sports Bag,1,106.22,0.077,20.48,97.99,70.05,7.46
ORD-013682,2024-11-21,CUST-01572,Consumer,South,Office Supplies,Desk Organizer,1,36.39,0.134,7.51,31.5,29.69,-5.7
ORD-013683,2025-03-20,CUST-01763,Consumer,Northeast,Home & Kitchen,Air Fryer,1,116.98,0.003,8.94,116.57,90.57,17.06
ORD-013684,2024-04-26,CUST-02075,Consumer,Northeast,Sports,Yoga Mat,1,79.2,0.114,18.61,70.14,60.27,-8.74
ORD-013685,2025-05-12,CUST-00685,Corporate,Northeast,Electronics,Wireless Headphones,1,102.32,0.069,8.93,95.21,70.35,15.93
ORD-013686,2024-04-10,CUST-01765,Consumer,Northeast,Electronics,Smart Watch,1,436.66,0.0,19.29,436.66,318.96,98.41
ORD-013687,2025-06-28,CUST-02003,Small Business,Midwest,Sports,Resistance Bands,4,38.7,0.166,15.42,129.07,102.08,11.57
ORD-013688,2024-12-15,CUST-02005,Consumer,Midwest,Office Supplies,Pen Set,1,5.37,0.077,4.19,4.96,4.31,-3.54
ORD-013689,2024-10-10,CUST-01756,Consumer,Midwest,Sports,Sports Bag,2,126.33,0.161,4.54,212.02,150.21,57.27
ORD-013690,2024-04-24,CUST-01298,Consumer,Midwest,Electronics,Wireless Headphones,1,98.49,0.144,3.81,84.34,68.34,12.19
ORD-013691,2024-11-07,CUST-01071,Small Business,South,Beauty,Hair Dryer,1,82.71,0.056,11.64,78.11,50.45,16.02
ORD-013692,2024-10-29,CUST-00399,Consumer,West,Electronics,Smart Watch,2,307.85,0.17,13.24,511.07,442.77,55.06
ORD-013693,2025-06-22,CUST-02278,Consumer,Midwest,Home & Kitchen,Storage Set,3,98.0,0.086,20.0,268.72,174.36,74.36
ORD-013694,2025-04-01,CUST-02437,Corporate,Midwest,Sports,Yoga Mat,1,84.07,0.06,22.31,79.05,51.04,5.7
ORD-013695,2024-09-21,CUST-02959,Consumer,West,Home & Kitchen,Coffee Maker,2,128.71,0.04,23.94,247.01,194.2,28.87
ORD-013696,2024-08-01,CUST-01163,Corporate,Northeast,Beauty,Face Serum,2,75.14,0.052,13.98,142.47,100.99,27.5
ORD-013697,2024-07-30,CUST-00635,Consumer,Midwest,Sports,Running Shoes,2,72.12,0.122,19.4,126.6,99.84,7.36
ORD-013698,2024-07-26,CUST-01826,Consumer,West,Sports,Sports Bag,2,38.43,0.056,18.54,72.56,53.57,0.45
ORD-013699,2024-01-08,CUST-01801,Corporate,Northeast,Electronics,USB-C Hub,3,89.9,0.126,9.62,235.81,217.36,8.83
ORD-013700,2024-01-20,CUST-01108,Consumer,Northeast,Electronics,Smart Watch,1,272.12,0.069,12.47,253.27,185.6,55.2
ORD-013701,2025-02-15,CUST-01028,Consumer,South,Sports,Sports Bag,2,108.04,0.157,20.93,182.15,131.08,30.14
ORD-013702,2024-05-18,CUST-01447,Small Business,South,Office Supplies,Pen Set,4,48.97,0.077,10.62,180.82,142.49,27.71
ORD-013703,2024-08-12,CUST-01272,Consumer,West,Office Supplies,Printer Paper,1,7.93,0.089,6.6,7.23,5.27,-4.64
ORD-013704,2025-01-16,CUST-01917,Corporate,West,Electronics,Bluetooth Speaker,3,438.15,0.092,6.54,1193.87,839.43,347.9
ORD-013705,2024-11-28,CUST-02172,Consumer,Northeast,Electronics,Laptop Stand,2,266.26,0.111,17.6,473.41,372.13,83.68
ORD-013706,2024-07-16,CUST-01736,Corporate,South,Sports,Sports Bag,1,58.48,0.102,16.15,52.51,39.41,-3.05
ORD-013707,2025-02-15,CUST-02056,Consumer,West,Office Supplies,Stapler,1,18.22,0.043,6.57,17.45,13.46,-2.58
ORD-013708,2024-03-27,CUST-00423,Consumer,Midwest,Beauty,Body Lotion,3,106.3,0.214,13.02,250.58,210.62,26.94
ORD-013709,2024-09-15,CUST-00938,Consumer,Midwest,Electronics,Laptop Stand,1,69.66,0.139,20.16,59.96,56.18,-16.38
ORD-013710,2024-02-27,CUST-00707,Corporate,Northeast,Electronics,Wireless Headphones,1,79.57,0.156,19.86,67.19,47.43,-0.1
ORD-013711,2024-10-17,CUST-02396,Small Business,West,Office Supplies,Printer Paper,5,55.78,0.171,11.79,231.3,187.46,32.05
ORD-013712,2024-02-21,CUST-00522,Consumer,South,Sports,Sports Bag,1,209.22,0.087,19.51,190.97,139.71,31.75
ORD-013713,2025-05-30,CUST-02603,Consumer,Northeast,Home & Kitchen,Storage Set,1,87.74,0.15,18.51,74.61,55.98,0.12
ORD-013714,2024-12-26,CUST-01728,Small Business,Northeast,Home & Kitchen,Air Fryer,1,30.97,0.181,22.37,25.37,18.92,-15.92
ORD-013715,2024-05-14,CUST-00525,Consumer,West,Office Supplies,Printer Paper,4,49.81,0.186,16.89,162.26,138.63,6.74
ORD-013716,2024-12-01,CUST-01184,Consumer,Midwest,Electronics,Bluetooth Speaker,1,147.88,0.156,12.49,124.79,106.83,5.47
ORD-013717,2024-07-10,CUST-00166,Consumer,Northeast,Home & Kitchen,Storage Set,3,171.62,0.087,8.55,470.17,378.93,82.69
ORD-013718,2024-10-10,CUST-00740,Consumer,Midwest,Office Supplies,Notebook,3,63.59,0.181,22.67,156.24,119.64,13.93
ORD-013719,2024-04-01,CUST-01806,Corporate,West,Electronics,Smart Watch,1,399.98,0.023,14.52,390.66,253.89,122.25
ORD-013720,2024-09-30,CUST-00133,Corporate,South,Office Supplies,Printer Paper,2,5.19,0.062,19.42,9.73,7.55,-17.24
ORD-013721,2024-02-28,CUST-01570,Consumer,South,Electronics,Smart Watch,2,424.95,0.0,7.26,849.91,638.52,204.13
ORD-013722,2024-03-24,CUST-02303,Consumer,South,Beauty,Body Lotion,2,85.3,0.085,14.92,156.07,114.55,26.6
ORD-013723,2024-11-15,CUST-00728,Consumer,Northeast,Beauty,Skincare Set,1,15.34,0.075,7.78,14.19,11.75,-5.34
ORD-013724,2024-09-30,CUST-00163,Consumer,West,Sports,Fitness Tracker,1,162.26,0.072,13.6,150.64,115.83,21.21
ORD-013725,2024-06-09,CUST-01870,Small Business,Northeast,Beauty,Hair Dryer,1,111.19,0.087,5.32,101.53,80.71,15.5
ORD-013726,2024-02-02,CUST-01143,Small Business,Northeast,Office Supplies,Desk Organizer,1,27.4,0.034,14.43,26.46,18.88,-6.85
ORD-013727,2024-08-19,CUST-01230,Consumer,Northeast,Home & Kitchen,Coffee Maker,1,127.07,0.138,12.44,109.6,90.87,6.29
ORD-013728,2025-05-21,CUST-01368,Consumer,Northeast,Home & Kitchen,Water Bottle,2,69.85,0.087,17.55,127.6,91.01,19.04
ORD-013729,2025-01-22,CUST-01765,Consumer,South,Electronics,USB-C Hub,1,307.02,0.08,7.7,282.32,232.7,41.92
ORD-013730,2024-02-01,CUST-01360,Consumer,West,Beauty,Hair Dryer,1,67.96,0.02,18.4,66.63,51.87,-3.64
ORD-013731,2025-05-28,CUST-00911,Corporate,Northeast,Electronics,Wireless Headphones,2,88.63,0.039,23.4,170.39,139.54,7.45
ORD-013732,2024-08-19,CUST-00416,Consumer,Northeast,Home & Kitchen,Air Fryer,2,16.23,0.044,17.99,31.05,25.05,-11.99
ORD-013733,2024-11-10,CUST-02954,Small Business,South,Office Supplies,Stapler,3,54.67,0.128,15.72,142.94,103.74,23.48
ORD-013734,2024-01-01,CUST-02129,Consumer,West,Office Supplies,Pen Set,1,19.41,0.266,13.67,14.25,12.5,-11.92
ORD-013735,2024-06-18,CUST-01988,Corporate,West,Home & Kitchen,Air Fryer,2,82.52,0.114,18.36,146.16,98.49,29.31
ORD-013736,2025-03-06,CUST-00682,Consumer,West,Home & Kitchen,Air Fryer,1,162.47,0.147,24.74,138.6,118.42,-4.56
ORD-013737,2024-06-29,CUST-00059,Consumer,Northeast,Office Supplies,Desk Organizer,2,60.02,0.151,17.91,101.87,88.97,-5.01
